"","X","id_odsp","time","event_type","side","is_goal"
"15538",412156,"2aNeJvW1/",53,1,1,1
"15539",412159,"2aNeJvW1/",56,1,1,1
"15540",412166,"2aNeJvW1/",62,7,2,0
"15541",412167,"2aNeJvW1/",62,7,1,0
"15542",412172,"2aNeJvW1/",68,1,1,1
"15543",412173,"2aNeJvW1/",68,7,1,0
"15544",412178,"2aNeJvW1/",73,7,2,0
"15545",412180,"2aNeJvW1/",74,7,1,0
"15546",412192,"2aNeJvW1/",89,1,1,1
"15547",412429,"Cp9fmSq5/",45,1,2,1
"15548",412455,"Cp9fmSq5/",67,7,1,0
"15549",412457,"Cp9fmSq5/",68,7,2,0
"15550",412474,"Cp9fmSq5/",76,7,1,0
"15551",412475,"Cp9fmSq5/",76,1,2,1
"15552",412480,"Cp9fmSq5/",81,7,1,0
"15553",412488,"Cp9fmSq5/",90,7,2,0
"15554",412496,"Cp9fmSq5/",90,7,2,0
"15555",412611,"IBLqMtnq/",3,1,1,1
"15556",412612,"IBLqMtnq/",4,1,1,1
"15557",412633,"IBLqMtnq/",45,7,2,0
"15558",412650,"IBLqMtnq/",64,7,1,0
"15559",412660,"IBLqMtnq/",72,7,2,0
"15560",412662,"IBLqMtnq/",74,1,1,1
"15561",412665,"IBLqMtnq/",76,7,1,0
"15562",412666,"IBLqMtnq/",79,7,1,0
"15563",412667,"IBLqMtnq/",79,7,2,0
"15564",412867,"KGeBqpqU/",66,7,1,0
"15565",412868,"KGeBqpqU/",66,7,2,0
"15566",412877,"KGeBqpqU/",71,7,1,0
"15567",412878,"KGeBqpqU/",75,7,2,0
"15568",412882,"KGeBqpqU/",78,7,2,0
"15569",412888,"KGeBqpqU/",83,7,1,0
"15570",413295,"pbTX0oE4/",63,7,1,0
"15571",413314,"pbTX0oE4/",75,7,2,0
"15572",413319,"pbTX0oE4/",79,7,2,0
"15573",413329,"pbTX0oE4/",84,1,1,1
"15574",413332,"pbTX0oE4/",86,7,2,0
"15575",413337,"pbTX0oE4/",90,7,1,0
"15576",413362,"QsxFLRth/",12,1,1,1
"15577",413402,"QsxFLRth/",49,1,1,1
"15578",413424,"QsxFLRth/",58,7,2,0
"15579",413431,"QsxFLRth/",62,7,1,0
"15580",413437,"QsxFLRth/",65,7,2,0
"15581",413439,"QsxFLRth/",66,1,1,1
"15582",413446,"QsxFLRth/",73,7,1,0
"15583",413459,"QsxFLRth/",78,1,2,1
"15584",413468,"QsxFLRth/",84,7,2,0
"15585",413471,"QsxFLRth/",86,7,1,0
"15586",413476,"QsxFLRth/",90,1,1,1
"15587",413750,"UoPmL01k/",58,7,1,0
"15588",413754,"UoPmL01k/",62,1,1,1
"15589",413758,"UoPmL01k/",64,7,2,0
"15590",413766,"UoPmL01k/",69,7,2,0
"15591",413770,"UoPmL01k/",77,7,1,0
"15592",413771,"UoPmL01k/",79,7,2,0
"15593",413781,"UoPmL01k/",89,7,1,0
"15594",413986,"67UT1Rbb/",64,1,2,1
"15595",413998,"67UT1Rbb/",73,7,2,0
"15596",414000,"67UT1Rbb/",76,7,1,0
"15597",414001,"67UT1Rbb/",76,7,1,0
"15598",414012,"67UT1Rbb/",86,7,2,0
"15599",414013,"67UT1Rbb/",86,7,1,0
"15600",414021,"67UT1Rbb/",90,1,1,1
"15601",414248,"bN8Bvk2A/",5,1,2,1
"15602",414267,"bN8Bvk2A/",27,1,2,1
"15603",414301,"bN8Bvk2A/",53,7,1,0
"15604",414314,"bN8Bvk2A/",64,7,1,0
"15605",414317,"bN8Bvk2A/",66,1,2,1
"15606",414326,"bN8Bvk2A/",72,7,1,0
"15607",414329,"bN8Bvk2A/",74,7,2,0
"15608",414338,"bN8Bvk2A/",80,7,2,0
"15609",414346,"bN8Bvk2A/",83,7,2,0
"15610",414894,"MVda0HAq/",21,1,1,1
"15611",414937,"MVda0HAq/",58,1,2,1
"15612",414947,"MVda0HAq/",70,7,2,0
"15613",414952,"MVda0HAq/",74,7,1,0
"15614",414956,"MVda0HAq/",78,1,2,1
"15615",414961,"MVda0HAq/",81,7,1,0
"15616",414968,"MVda0HAq/",86,7,1,0
"15617",414969,"MVda0HAq/",88,7,2,0
"15618",414977,"MVda0HAq/",90,7,2,0
"15619",415026,"tb6cU3rB/",35,1,2,1
"15620",415032,"tb6cU3rB/",40,1,2,1
"15621",415039,"tb6cU3rB/",45,1,1,1
"15622",415045,"tb6cU3rB/",48,1,2,1
"15623",415052,"tb6cU3rB/",54,7,1,0
"15624",415071,"tb6cU3rB/",68,7,1,0
"15625",415072,"tb6cU3rB/",69,1,1,1
"15626",415074,"tb6cU3rB/",71,7,2,0
"15627",415086,"tb6cU3rB/",79,7,1,0
"15628",415090,"tb6cU3rB/",79,1,1,1
"15629",415094,"tb6cU3rB/",85,7,2,0
"15630",415096,"tb6cU3rB/",88,7,2,0
"15631",415383,"Y7uNJ5B4/",45,7,2,0
"15632",415393,"Y7uNJ5B4/",55,7,2,0
"15633",415400,"Y7uNJ5B4/",60,7,1,0
"15634",415404,"Y7uNJ5B4/",65,1,2,1
"15635",415408,"Y7uNJ5B4/",67,7,1,0
"15636",415428,"Y7uNJ5B4/",81,7,2,0
"15637",415429,"Y7uNJ5B4/",82,7,1,0
"15638",415599,"zwyPF4TH/",17,1,1,1
"15639",415615,"zwyPF4TH/",29,1,1,1
"15640",415633,"zwyPF4TH/",45,7,2,0
"15641",415641,"zwyPF4TH/",51,1,2,1
"15642",415649,"zwyPF4TH/",58,1,1,1
"15643",415652,"zwyPF4TH/",64,7,2,0
"15644",415662,"zwyPF4TH/",71,7,1,0
"15645",415663,"zwyPF4TH/",72,7,1,0
"15646",415669,"zwyPF4TH/",78,7,2,0
"15647",415679,"zwyPF4TH/",85,7,1,0
"15648",415804,"O8OiKKGe/",10,1,2,1
"15649",415830,"O8OiKKGe/",45,7,1,0
"15650",415851,"O8OiKKGe/",62,7,1,0
"15651",415852,"O8OiKKGe/",63,7,2,0
"15652",415853,"O8OiKKGe/",63,7,2,0
"15653",415863,"O8OiKKGe/",71,7,1,0
"15654",415871,"O8OiKKGe/",80,7,2,0
"15655",415959,"0Me3ayQk/",65,7,1,0
"15656",415973,"0Me3ayQk/",74,7,2,0
"15657",415974,"0Me3ayQk/",74,7,2,0
"15658",415987,"0Me3ayQk/",81,7,1,0
"15659",415989,"0Me3ayQk/",83,7,2,0
"15660",415997,"0Me3ayQk/",88,7,1,0
"15661",416023,"dMrVXwoe/",25,1,2,1
"15662",416040,"dMrVXwoe/",52,1,1,1
"15663",416043,"dMrVXwoe/",56,7,2,0
"15664",416044,"dMrVXwoe/",64,7,2,0
"15665",416055,"dMrVXwoe/",73,7,1,0
"15666",416056,"dMrVXwoe/",73,7,1,0
"15667",416074,"dMrVXwoe/",83,7,1,0
"15668",416075,"dMrVXwoe/",84,7,2,0
"15669",416234,"44He3NXE/",61,1,2,1
"15670",416238,"44He3NXE/",66,7,1,0
"15671",416242,"44He3NXE/",68,1,2,1
"15672",416248,"44He3NXE/",74,7,1,0
"15673",416252,"44He3NXE/",80,7,2,0
"15674",416253,"44He3NXE/",80,7,2,0
"15675",416255,"44He3NXE/",84,7,1,0
"15676",416259,"44He3NXE/",87,7,2,0
"15677",416323,"8bFEpooL/",51,1,1,1
"15678",416328,"8bFEpooL/",54,1,2,1
"15679",416340,"8bFEpooL/",65,7,2,0
"15680",416363,"8bFEpooL/",80,7,1,0
"15681",416364,"8bFEpooL/",80,7,1,0
"15682",416365,"8bFEpooL/",82,7,2,0
"15683",416369,"8bFEpooL/",86,1,1,1
"15684",416374,"8bFEpooL/",88,1,2,1
"15685",416381,"8bFEpooL/",90,7,2,0
"15686",416517,"A5pNZaGr/",34,1,1,1
"15687",416569,"A5pNZaGr/",71,1,1,1
"15688",416572,"A5pNZaGr/",73,7,2,0
"15689",416573,"A5pNZaGr/",74,7,2,0
"15690",416574,"A5pNZaGr/",74,7,1,0
"15691",416579,"A5pNZaGr/",79,7,2,0
"15692",416580,"A5pNZaGr/",81,1,1,1
"15693",416581,"A5pNZaGr/",82,7,1,0
"15694",416583,"A5pNZaGr/",83,7,1,0
"15695",416623,"d2dzduQl/",28,1,2,1
"15696",416634,"d2dzduQl/",44,7,1,0
"15697",416638,"d2dzduQl/",45,7,1,0
"15698",416653,"d2dzduQl/",52,7,2,0
"15699",416661,"d2dzduQl/",60,7,2,0
"15700",416667,"d2dzduQl/",69,7,2,0
"15701",416676,"d2dzduQl/",75,7,1,0
"15702",416690,"d2dzduQl/",86,1,1,1
"15703",416825,"hlxvWHF7/",32,1,1,1
"15704",416828,"hlxvWHF7/",36,1,2,1
"15705",416855,"hlxvWHF7/",54,1,1,1
"15706",416860,"hlxvWHF7/",59,1,1,1
"15707",416863,"hlxvWHF7/",61,7,2,0
"15708",416878,"hlxvWHF7/",73,7,2,0
"15709",416879,"hlxvWHF7/",74,7,1,0
"15710",416892,"hlxvWHF7/",84,7,1,0
"15711",416902,"hlxvWHF7/",90,7,1,0
"15712",417015,"MiYZCffk/",42,1,1,1
"15713",417022,"MiYZCffk/",45,7,2,0
"15714",417044,"MiYZCffk/",58,1,1,1
"15715",417060,"MiYZCffk/",67,7,2,0
"15716",417071,"MiYZCffk/",75,7,2,0
"15717",417086,"MiYZCffk/",86,7,1,0
"15718",417093,"MiYZCffk/",90,1,1,1
"15719",417142,"MsD2mm12/",55,1,1,1
"15720",417152,"MsD2mm12/",65,7,2,0
"15721",417157,"MsD2mm12/",70,7,1,0
"15722",417167,"MsD2mm12/",78,7,2,0
"15723",417171,"MsD2mm12/",81,7,1,0
"15724",417179,"MsD2mm12/",86,7,2,0
"15725",417183,"MsD2mm12/",89,7,1,0
"15726",417186,"MsD2mm12/",90,1,1,1
"15727",417231,"Oh0b43I8/",45,7,1,0
"15728",417259,"Oh0b43I8/",62,7,1,0
"15729",417262,"Oh0b43I8/",63,7,2,0
"15730",417273,"Oh0b43I8/",69,7,1,0
"15731",417279,"Oh0b43I8/",75,7,2,0
"15732",417283,"Oh0b43I8/",80,7,2,0
"15733",417300,"Oh0b43I8/",92,1,1,1
"15734",417492,"tYC0beud/",4,1,1,1
"15735",417505,"tYC0beud/",18,1,1,1
"15736",417531,"tYC0beud/",45,7,2,0
"15737",417545,"tYC0beud/",56,1,2,1
"15738",417571,"tYC0beud/",76,7,2,0
"15739",417572,"tYC0beud/",76,7,2,0
"15740",417581,"tYC0beud/",82,7,1,0
"15741",417582,"tYC0beud/",82,1,2,1
"15742",417588,"tYC0beud/",86,7,1,0
"15743",417595,"tYC0beud/",89,7,1,0
"15744",417830,"vLSy05TA/",33,1,2,1
"15745",417846,"vLSy05TA/",45,7,1,0
"15746",417847,"vLSy05TA/",45,7,1,0
"15747",417864,"vLSy05TA/",63,7,2,0
"15748",417867,"vLSy05TA/",67,7,2,0
"15749",417883,"vLSy05TA/",86,7,1,0
"15750",417889,"vLSy05TA/",90,1,2,1
"15751",417890,"vLSy05TA/",90,7,2,0
"15752",417964,"voYZWc01/",57,7,1,0
"15753",417983,"voYZWc01/",71,7,1,0
"15754",417992,"voYZWc01/",78,7,2,0
"15755",417993,"voYZWc01/",78,7,2,0
"15756",418000,"voYZWc01/",84,7,2,0
"15757",418008,"voYZWc01/",87,7,1,0
"15758",418020,"vTrVDzuq/",7,1,2,1
"15759",418030,"vTrVDzuq/",17,1,1,1
"15760",418075,"vTrVDzuq/",60,7,2,0
"15761",418080,"vTrVDzuq/",67,7,2,0
"15762",418086,"vTrVDzuq/",73,1,1,1
"15763",418094,"vTrVDzuq/",78,1,2,1
"15764",418097,"vTrVDzuq/",80,7,1,0
"15765",418104,"vTrVDzuq/",84,1,2,1
"15766",418106,"vTrVDzuq/",87,7,1,0
"15767",418107,"vTrVDzuq/",87,7,1,0
"15768",418113,"vTrVDzuq/",90,7,2,0
"15769",418117,"vTrVDzuq/",90,1,2,1
"15770",418202,"WhpAscDq/",70,7,1,0
"15771",418203,"WhpAscDq/",72,7,2,0
"15772",418204,"WhpAscDq/",72,7,2,0
"15773",418211,"WhpAscDq/",79,7,1,0
"15774",418225,"WhpAscDq/",90,1,1,1
"15775",418228,"WhpAscDq/",90,7,2,0
"15776",418574,"zgeveaue/",10,1,2,1
"15777",418581,"zgeveaue/",21,1,1,1
"15778",418584,"zgeveaue/",24,1,1,1
"15779",418613,"zgeveaue/",58,7,1,0
"15780",418619,"zgeveaue/",64,7,2,0
"15781",418630,"zgeveaue/",72,1,1,1
"15782",418635,"zgeveaue/",75,7,1,0
"15783",418637,"zgeveaue/",78,7,2,0
"15784",418641,"zgeveaue/",79,7,2,0
"15785",418723,"6iQLf1h8/",56,7,1,0
"15786",418724,"6iQLf1h8/",56,7,1,0
"15787",418727,"6iQLf1h8/",57,1,2,1
"15788",418733,"6iQLf1h8/",67,7,1,0
"15789",418734,"6iQLf1h8/",72,7,2,0
"15790",418742,"6iQLf1h8/",78,7,2,0
"15791",418753,"6iQLf1h8/",90,7,2,0
"15792",418966,"bZ02TNcH/",24,1,2,1
"15793",418973,"bZ02TNcH/",32,7,1,0
"15794",419016,"bZ02TNcH/",57,7,1,0
"15795",419022,"bZ02TNcH/",62,7,2,0
"15796",419027,"bZ02TNcH/",70,7,2,0
"15797",419031,"bZ02TNcH/",71,1,1,1
"15798",419038,"bZ02TNcH/",81,7,2,0
"15799",419043,"bZ02TNcH/",88,7,1,0
"15800",419087,"CU4nt2wF/",34,1,2,1
"15801",419104,"CU4nt2wF/",45,7,1,0
"15802",419120,"CU4nt2wF/",60,7,1,0
"15803",419128,"CU4nt2wF/",66,7,1,0
"15804",419129,"CU4nt2wF/",68,7,2,0
"15805",419140,"CU4nt2wF/",80,7,2,0
"15806",419141,"CU4nt2wF/",81,1,2,1
"15807",419147,"CU4nt2wF/",89,7,2,0
"15808",419250,"GAXSqqrb/",12,1,2,1
"15809",419283,"GAXSqqrb/",45,7,1,0
"15810",419293,"GAXSqqrb/",56,7,1,0
"15811",419294,"GAXSqqrb/",57,7,2,0
"15812",419297,"GAXSqqrb/",58,1,2,1
"15813",419303,"GAXSqqrb/",64,7,2,0
"15814",419314,"GAXSqqrb/",76,7,2,0
"15815",419318,"GAXSqqrb/",81,7,1,0
"15816",419564,"jTPussSG/",30,1,1,1
"15817",419608,"jTPussSG/",74,7,1,0
"15818",419614,"jTPussSG/",81,7,2,0
"15819",419620,"jTPussSG/",85,7,2,0
"15820",419626,"jTPussSG/",89,7,1,0
"15821",419627,"jTPussSG/",90,7,1,0
"15822",419629,"jTPussSG/",90,7,2,0
"15823",420139,"xIF3112R/",60,7,2,0
"15824",420152,"xIF3112R/",71,7,1,0
"15825",420160,"xIF3112R/",76,7,2,0
"15826",420177,"xIF3112R/",88,7,1,0
"15827",420183,"xIF3112R/",92,1,1,1
"15828",420413,"YRyvCE9e/",36,7,2,0
"15829",420428,"YRyvCE9e/",45,7,1,0
"15830",420453,"YRyvCE9e/",64,7,1,0
"15831",420468,"YRyvCE9e/",80,7,2,0
"15832",420473,"YRyvCE9e/",86,7,2,0
"15833",420504,"zoH6n7G8/",16,1,2,1
"15834",420540,"zoH6n7G8/",57,7,1,0
"15835",420541,"zoH6n7G8/",58,7,1,0
"15836",420548,"zoH6n7G8/",63,1,2,1
"15837",420549,"zoH6n7G8/",64,7,2,0
"15838",420558,"zoH6n7G8/",79,7,1,0
"15839",420560,"zoH6n7G8/",81,7,2,0
"15840",420566,"zoH6n7G8/",86,7,2,0
"15841",420570,"zoH6n7G8/",90,1,2,1
"15842",420698,"8pUKo5Do/",18,1,1,1
"15843",420734,"8pUKo5Do/",45,7,2,0
"15844",420764,"8pUKo5Do/",63,7,2,0
"15845",420776,"8pUKo5Do/",72,7,1,0
"15846",420781,"8pUKo5Do/",78,7,2,0
"15847",420782,"8pUKo5Do/",80,7,1,0
"15848",420790,"8pUKo5Do/",84,1,2,1
"15849",420793,"8pUKo5Do/",86,7,1,0
"15850",420926,"U7vHZ8F5/",22,1,1,1
"15851",420932,"U7vHZ8F5/",26,1,2,1
"15852",420939,"U7vHZ8F5/",36,1,1,1
"15853",420951,"U7vHZ8F5/",59,7,2,0
"15854",420958,"U7vHZ8F5/",64,7,1,0
"15855",420968,"U7vHZ8F5/",71,7,2,0
"15856",420969,"U7vHZ8F5/",72,1,1,1
"15857",420972,"U7vHZ8F5/",75,7,2,0
"15858",420979,"U7vHZ8F5/",84,1,2,1
"15859",420980,"U7vHZ8F5/",85,7,1,0
"15860",421303,"61RCZbKj/",55,7,1,0
"15861",421315,"61RCZbKj/",64,7,2,0
"15862",421330,"61RCZbKj/",74,7,2,0
"15863",421336,"61RCZbKj/",81,7,1,0
"15864",421339,"61RCZbKj/",88,7,2,0
"15865",421340,"61RCZbKj/",89,7,1,0
"15866",421472,"AkbE9t5f/",24,1,2,1
"15867",421503,"AkbE9t5f/",52,1,1,1
"15868",421518,"AkbE9t5f/",63,7,2,0
"15869",421528,"AkbE9t5f/",71,7,2,0
"15870",421532,"AkbE9t5f/",75,7,1,0
"15871",421537,"AkbE9t5f/",77,7,2,0
"15872",421541,"AkbE9t5f/",80,7,1,0
"15873",421552,"AkbE9t5f/",87,7,1,0
"15874",421616,"bk50mJpr/",60,7,1,0
"15875",421631,"bk50mJpr/",68,7,2,0
"15876",421639,"bk50mJpr/",75,7,1,0
"15877",421643,"bk50mJpr/",82,7,1,0
"15878",421647,"bk50mJpr/",84,1,1,1
"15879",421648,"bk50mJpr/",86,7,2,0
"15880",421720,"dGy9Avur/",66,7,2,0
"15881",421723,"dGy9Avur/",72,7,1,0
"15882",421724,"dGy9Avur/",74,7,2,0
"15883",421725,"dGy9Avur/",75,1,1,1
"15884",421729,"dGy9Avur/",80,7,2,0
"15885",421737,"dGy9Avur/",87,7,1,0
"15886",421943,"GMgtFKWQ/",16,1,2,1
"15887",421960,"GMgtFKWQ/",45,7,1,0
"15888",421974,"GMgtFKWQ/",56,7,2,0
"15889",421976,"GMgtFKWQ/",58,1,2,1
"15890",421990,"GMgtFKWQ/",76,7,1,0
"15891",421991,"GMgtFKWQ/",76,7,1,0
"15892",422001,"GMgtFKWQ/",85,7,2,0
"15893",422011,"GMgtFKWQ/",94,1,2,1
"15894",422025,"Gv7pb4FK/",17,1,1,1
"15895",422051,"Gv7pb4FK/",45,7,2,0
"15896",422052,"Gv7pb4FK/",45,7,2,0
"15897",422077,"Gv7pb4FK/",66,1,1,1
"15898",422091,"Gv7pb4FK/",81,7,2,0
"15899",422098,"Gv7pb4FK/",86,7,1,0
"15900",422104,"Gv7pb4FK/",90,7,1,0
"15901",422119,"IkCCpHU0/",13,1,1,1
"15902",422129,"IkCCpHU0/",30,1,2,1
"15903",422163,"IkCCpHU0/",60,7,1,0
"15904",422164,"IkCCpHU0/",60,7,1,0
"15905",422169,"IkCCpHU0/",62,7,2,0
"15906",422188,"IkCCpHU0/",76,7,2,0
"15907",422198,"IkCCpHU0/",81,7,1,0
"15908",422201,"IkCCpHU0/",82,7,2,0
"15909",422373,"OG4WH4cE/",37,1,2,1
"15910",422385,"OG4WH4cE/",45,7,1,0
"15911",422410,"OG4WH4cE/",60,7,1,0
"15912",422418,"OG4WH4cE/",65,7,2,0
"15913",422426,"OG4WH4cE/",71,7,2,0
"15914",422433,"OG4WH4cE/",76,7,1,0
"15915",422452,"OG4WH4cE/",90,7,2,0
"15916",422754,"rJbngwA7/",28,7,2,0
"15917",422788,"rJbngwA7/",59,7,1,0
"15918",422794,"rJbngwA7/",66,7,2,0
"15919",422800,"rJbngwA7/",73,7,1,0
"15920",422807,"rJbngwA7/",80,7,2,0
"15921",422808,"rJbngwA7/",81,1,1,1
"15922",422810,"rJbngwA7/",85,7,1,0
"15923",423420,"0MZvwYQr/",18,1,1,1
"15924",423448,"0MZvwYQr/",45,7,1,0
"15925",423456,"0MZvwYQr/",51,7,2,0
"15926",423467,"0MZvwYQr/",61,7,2,0
"15927",423475,"0MZvwYQr/",68,7,1,0
"15928",423482,"0MZvwYQr/",76,7,2,0
"15929",423484,"0MZvwYQr/",77,7,1,0
"15930",423492,"0MZvwYQr/",81,1,1,1
"15931",423499,"0MZvwYQr/",89,1,1,1
"15932",423534,"2JJUhuNK/",45,7,1,0
"15933",423535,"2JJUhuNK/",45,7,1,0
"15934",423547,"2JJUhuNK/",57,7,2,0
"15935",423559,"2JJUhuNK/",67,7,1,0
"15936",423566,"2JJUhuNK/",71,1,1,1
"15937",423570,"2JJUhuNK/",76,7,2,0
"15938",423580,"2JJUhuNK/",83,7,2,0
"15939",423581,"2JJUhuNK/",85,1,2,1
"15940",423601,"4SarfJf1/",3,1,2,1
"15941",423613,"4SarfJf1/",24,1,1,1
"15942",423618,"4SarfJf1/",27,1,1,1
"15943",423631,"4SarfJf1/",37,1,1,1
"15944",423633,"4SarfJf1/",40,1,1,1
"15945",423635,"4SarfJf1/",45,7,2,0
"15946",423646,"4SarfJf1/",63,7,2,0
"15947",423662,"4SarfJf1/",79,7,2,0
"15948",423664,"4SarfJf1/",81,7,1,0
"15949",423665,"4SarfJf1/",81,7,1,0
"15950",423730,"69Pgys87/",50,1,1,1
"15951",423735,"69Pgys87/",58,7,2,0
"15952",423746,"69Pgys87/",70,7,1,0
"15953",423760,"69Pgys87/",79,1,1,1
"15954",423769,"69Pgys87/",86,7,1,0
"15955",423770,"69Pgys87/",86,7,1,0
"15956",423781,"dzO3nw0l/",3,1,2,1
"15957",423797,"dzO3nw0l/",28,1,1,1
"15958",423815,"dzO3nw0l/",45,1,1,1
"15959",423830,"dzO3nw0l/",59,7,2,0
"15960",423849,"dzO3nw0l/",71,7,2,0
"15961",423852,"dzO3nw0l/",72,7,2,0
"15962",423861,"dzO3nw0l/",82,1,2,1
"15963",423862,"dzO3nw0l/",83,7,1,0
"15964",424033,"GW83dMR3/",32,1,2,1
"15965",424047,"GW83dMR3/",39,1,1,1
"15966",424085,"GW83dMR3/",70,7,2,0
"15967",424090,"GW83dMR3/",77,7,1,0
"15968",424095,"GW83dMR3/",82,7,2,0
"15969",424096,"GW83dMR3/",82,7,1,0
"15970",424108,"GW83dMR3/",90,7,1,0
"15971",424246,"ltcI80K0/",31,1,2,1
"15972",424263,"ltcI80K0/",45,7,1,0
"15973",424294,"ltcI80K0/",65,7,1,0
"15974",424313,"ltcI80K0/",80,1,1,1
"15975",424315,"ltcI80K0/",81,7,2,0
"15976",424326,"ltcI80K0/",85,7,2,0
"15977",424330,"ltcI80K0/",89,1,1,1
"15978",424332,"ltcI80K0/",90,7,1,0
"15979",424334,"ltcI80K0/",90,7,2,0
"15980",424341,"nPGGqyp7/",9,1,1,1
"15981",424360,"nPGGqyp7/",24,1,1,1
"15982",424365,"nPGGqyp7/",27,1,2,1
"15983",424394,"nPGGqyp7/",62,7,2,0
"15984",424404,"nPGGqyp7/",72,7,2,0
"15985",424406,"nPGGqyp7/",72,7,1,0
"15986",424413,"nPGGqyp7/",79,7,1,0
"15987",424414,"nPGGqyp7/",79,7,2,0
"15988",424423,"nPGGqyp7/",83,1,1,1
"15989",424429,"nPGGqyp7/",88,7,1,0
"15990",424430,"nPGGqyp7/",89,1,1,1
"15991",424440,"OdCBf0dG/",7,1,2,1
"15992",424510,"OdCBf0dG/",57,7,1,0
"15993",424515,"OdCBf0dG/",61,7,2,0
"15994",424533,"OdCBf0dG/",69,7,1,0
"15995",424542,"OdCBf0dG/",74,7,2,0
"15996",424545,"OdCBf0dG/",77,7,1,0
"15997",424548,"OdCBf0dG/",79,1,2,1
"15998",424550,"OdCBf0dG/",81,7,2,0
"15999",424657,"OtOmuLdT/",14,1,1,1
"16000",424699,"OtOmuLdT/",45,7,1,0
"16001",424716,"OtOmuLdT/",60,7,1,0
"16002",424719,"OtOmuLdT/",65,7,2,0
"16003",424720,"OtOmuLdT/",65,7,2,0
"16004",424732,"OtOmuLdT/",73,7,2,0
"16005",424752,"OtOmuLdT/",83,7,1,0
"16006",424755,"OtOmuLdT/",85,1,1,1
"16007",424838,"pfyow3we/",61,7,2,0
"16008",424842,"pfyow3we/",64,7,1,0
"16009",424852,"pfyow3we/",75,7,2,0
"16010",424858,"pfyow3we/",80,7,1,0
"16011",424871,"pfyow3we/",88,7,2,0
"16012",425095,"SAS8zu5p/",21,1,1,1
"16013",425124,"SAS8zu5p/",52,7,2,0
"16014",425144,"SAS8zu5p/",70,7,2,0
"16015",425147,"SAS8zu5p/",72,1,2,1
"16016",425148,"SAS8zu5p/",74,7,1,0
"16017",425152,"SAS8zu5p/",79,7,2,0
"16018",425160,"SAS8zu5p/",83,7,1,0
"16019",425163,"SAS8zu5p/",85,1,1,1
"16020",425164,"SAS8zu5p/",87,7,1,0
"16021",425503,"Y7Jbc2Cc/",5,1,2,1
"16022",425547,"Y7Jbc2Cc/",45,7,2,0
"16023",425556,"Y7Jbc2Cc/",57,7,1,0
"16024",425557,"Y7Jbc2Cc/",57,7,1,0
"16025",425564,"Y7Jbc2Cc/",63,7,2,0
"16026",425575,"Y7Jbc2Cc/",73,7,1,0
"16027",425596,"Y7Jbc2Cc/",90,7,2,0
"16028",425815,"2qNiNaZg/",17,1,1,1
"16029",425821,"2qNiNaZg/",26,1,2,1
"16030",425864,"2qNiNaZg/",56,7,2,0
"16031",425865,"2qNiNaZg/",57,7,2,0
"16032",425872,"2qNiNaZg/",63,1,2,1
"16033",425876,"2qNiNaZg/",66,1,2,1
"16034",425877,"2qNiNaZg/",67,7,2,0
"16035",425878,"2qNiNaZg/",71,1,2,1
"16036",425887,"2qNiNaZg/",78,7,1,0
"16037",425888,"2qNiNaZg/",78,1,2,1
"16038",425889,"2qNiNaZg/",79,7,1,0
"16039",425890,"2qNiNaZg/",80,1,2,1
"16040",425893,"2qNiNaZg/",85,7,1,0
"16041",426201,"bBv9VNRD/",6,1,1,1
"16042",426233,"bBv9VNRD/",28,1,1,1
"16043",426262,"bBv9VNRD/",46,7,2,0
"16044",426263,"bBv9VNRD/",46,7,2,0
"16045",426273,"bBv9VNRD/",55,1,1,1
"16046",426287,"bBv9VNRD/",64,7,2,0
"16047",426292,"bBv9VNRD/",70,7,1,0
"16048",426301,"bBv9VNRD/",79,1,1,1
"16049",426302,"bBv9VNRD/",80,7,1,0
"16050",426303,"bBv9VNRD/",80,7,1,0
"16051",426384,"ddavaGqf/",60,7,1,0
"16052",426385,"ddavaGqf/",60,7,2,0
"16053",426386,"ddavaGqf/",62,1,2,1
"16054",426387,"ddavaGqf/",64,1,2,1
"16055",426392,"ddavaGqf/",68,7,1,0
"16056",426395,"ddavaGqf/",74,7,2,0
"16057",426396,"ddavaGqf/",74,7,1,0
"16058",426403,"ddavaGqf/",84,7,2,0
"16059",426438,"fwYHT1dQ/",24,1,2,1
"16060",426439,"fwYHT1dQ/",30,1,1,1
"16061",426443,"fwYHT1dQ/",35,1,1,1
"16062",426481,"fwYHT1dQ/",67,7,2,0
"16063",426482,"fwYHT1dQ/",68,7,2,0
"16064",426488,"fwYHT1dQ/",73,7,1,0
"16065",426498,"fwYHT1dQ/",78,7,2,0
"16066",426505,"fwYHT1dQ/",81,7,1,0
"16067",426506,"fwYHT1dQ/",82,1,2,1
"16068",426515,"fwYHT1dQ/",87,7,1,0
"16069",426547,"GbVRAsaQ/",22,1,2,1
"16070",426560,"GbVRAsaQ/",35,1,2,1
"16071",426596,"GbVRAsaQ/",73,7,1,0
"16072",426599,"GbVRAsaQ/",75,1,1,1
"16073",426600,"GbVRAsaQ/",76,7,2,0
"16074",426601,"GbVRAsaQ/",79,1,1,1
"16075",426606,"GbVRAsaQ/",85,7,2,0
"16076",426607,"GbVRAsaQ/",85,7,1,0
"16077",426615,"GbVRAsaQ/",88,1,1,1
"16078",426616,"GbVRAsaQ/",88,7,2,0
"16079",427054,"OENodDXK/",57,7,2,0
"16080",427061,"OENodDXK/",63,7,2,0
